name,address,category,lat,lon,query
Беларусбанк,"Красногвардейская ул., 95, отдел 100/128",,52.117602,23.689531,банкомат
Белагропромбанк,"ул. Куйбышева, 13",,52.09738,23.690759,банкомат
Белагропромбанк,"ул. Куйбышева, 13В",Банк,52.097407,23.690712,банкомат
Банк Решение,"ул. Карла Маркса, 82",Банк,52.086875,23.689232,банкомат
БелВЭБ,"ул. Ленина, 42, этаж 1",,52.091405,23.686997,банкомат
Белгазпромбанк,"просп. Машерова, 16, этаж 1",,52.086427,23.683611,банкомат
Технобанк,"ул. Гоголя, 85В",,52.093158,23.707872,банкомат
Беларусбанк,"Советская ул., 58, отдел №100/1015",,52.091306,23.695197,банкомат
Приорбанк,"бул. Космонавтов, 120, магазин ""Брест-книга""",,52.088186,23.703178,банкомат
Белинвестбанк,"ул. Ленина, 15, Брестская городская больница скорой помощи",,52.092709,23.685314,банкомат
Белагропромбанк,"ул. Воровского, 11, Центр банковских услуг №116/10",,52.088241,23.68397,банкомат
Банк Дабрабыт,"Коммунистическая ул., 24",,52.089477,23.685665,банкомат
Neo Bank,"ул. Ленина, 48, ЦБУ ""Брестская дирекция""",,52.090668,23.686943,банкомат
МТБАНК,"просп. Машерова, 53, Рядом с РКЦ №19",,52.087553,23.703834,банкомат
Белагропромбанк,"ул. Куйбышева, 76, Центр банковских услуг 116",,52.088928,23.697914,банкомат
Сбер Банк,"ул. Мицкевича, 10, области, офис №153 на Мицкевича Региональной дирекции №100 по Брестской",,52.09657,23.684406,банкомат
Приорбанк,"Пригородная ул., 32А",,52.097595,23.651839,банкомат
Белинвестбанк,"ул. Куйбышева, 28/1, Брестский Облпотребсоюз",,52.096093,23.692531,банкомат
"Белинвестбанк, банкомат","просп. Машерова, 17, этаж 1",,52.085241,23.694743,банкомат
Банк РРБ,"Пушкинская ул., 18, ЦБУ 100",,52.09567,23.689798,банкомат
Белинвестбанк,"просп. Машерова, 76",,52.088373,23.704418,банкомат
Белинвестбанк,"Советская ул., 50",,52.092081,23.693938,банкомат
Белинвестбанк,"бул. Космонавтов, 24",,52.09967,23.694348,банкомат
Белагропромбанк,"ул. Писателя Смирнова, 100, Центр банковских услуг №116",,52.107414,23.642443,банкомат
Белгазпромбанк,"Советская ул., 33",,52.095077,23.690484,банкомат
МТБАНК,"просп. Машерова, 44-3",,52.086448,23.694104,банкомат
ВТБ,"просп. Машерова, 17, этаж 1",,52.085408,23.6945,банкомат
Белагропромбанк,"ул. Куйбышева, 76, Центр банковских услуг №116 в г.Бресте Региональной дирекции по Брестской области",Банк,52.088866,23.697667,банкомат
Беларусбанк,"Пионерская ул., 44, отдел №100/1017",,52.101135,23.724468,банкомат
Беларусбанк,"ул. Скрипникова, 117, отдел 100/1018",,52.108331,23.724137,банкомат
Белорусский народный банк,"Советская ул., 34",,52.093699,23.692533,банкомат
Альфа-Банк,"ул. Писателя Смирнова, 100, Кафе БрестХлебПром",,52.107369,23.642485,банкомат
Белгазпромбанк,"Советская ул., 31",,52.094705,23.690613,банкомат
Приорбанк,"ул. Янки Купалы, 1В",,52.101018,23.731829,банкомат
Приорбанк,"бул. Шевченко, 6/1, этаж -1",,52.086244,23.705294,банкомат
Белгазпромбанк,"Московская ул., 174А, этаж 1",,52.09309,23.727509,банкомат
"Белагропромбанк, банкомат","ул. Воровского, 11",,52.088233,23.683908,банкомат
"Белинвестбанк, банкомат","ул. Янки Купалы, 8А",,52.100956,23.729828,банкомат
Банк РРБ,"просп. Машерова, 17",,52.085238,23.694696,банкомат
Банк Решение,"просп. Машерова, 52, этаж 1",,52.086902,23.696241,банкомат
Белагропромбанк,"Пушкинская ул., 19",Банк,52.095259,23.689557,банкомат
Белинвестбанк,"Брест, Центр",,52.092393,23.693173,банкомат
Беларусбанк,"просп. Машерова, 17, этаж 1",,52.085336,23.695118,банкомат
Альфа-Банк,"ул. Мошенского, 82",,52.112715,23.734441,банкомат
Банк Решение,"ул. Карла Маркса, 82, Банк «Решение» ЦБУ 01/01, банкомат",,52.086863,23.689191,банкомат
МТБАНК,"просп. Машерова, 44-3",,52.086509,23.694112,банкомат
МТБанк,"просп. Машерова, 53",,52.087555,23.703846,банкомат
Приорбанк,"бул. Шевченко, 6/1",,52.086238,23.705129,банкомат
"Паритетбанк, банкомат","просп. Машерова, 70",,52.087848,23.701643,банкомат
Беларусбанк,"Московская ул., 202, Брестское ОУ №100 Зона 24/7",,52.094153,23.732431,банкомат
Беларусбанк,"просп. Машерова, 21, Брестский филиал РУП Белтелеком",,52.086142,23.696806,банкомат
МТБанк,"ул. Будённого, 33",,52.090215,23.693163,банкомат
Белагропромбанк,"ул. Воровского, 11",Банк,52.088298,23.683894,банкомат
Приорбанк,"ул. Чкалова, 7, Отель Эрмитаж",,52.093992,23.681145,банкомат
Белгазпромбанк,"ул. Орджоникидзе, 22, корп. 47",,52.102312,23.692895,банкомат
Беларусбанк,"Московская ул., 202",,52.094177,23.732344,банкомат
Белгазпромбанк,"ул. Янки Купалы, 3, корп. 29",,52.102669,23.735399,банкомат
МТБАНК,"просп. Машерова, 44, Рядом с РКЦ №25",,52.086483,23.694009,банкомат
