name,address,category,lat,lon,query
Беларусбанк,"ул. Павла Шпилевского, 54, отдел 511/406",Банк,53.847128,27.563538,отделение банка
Беларусбанк,"Игуменский тракт, 20, отдел 511/401",Банк,53.8441,27.569365,отделение банка
МТБАНК,"Промышленный пер., 12А",,53.838602,27.683687,банкомат
Беларусбанк,"ул. Алеся Бачило, 32, отдел 511/415",,53.843357,27.696764,банкомат
Белагропромбанк,"ул. Селицкого, 65, магазин "" Соседи""",,53.837,27.701661,банкомат
Сбер Банк,"Минск, Партизанский проспект, этаж -1",,53.861596,27.674647,банкомат
БСБ Банк,"ул. Селицкого, 105",,53.843287,27.705679,банкомат
Беларусбанк,"Партизанский просп., 182, этаж 1",,53.849415,27.69868,банкомат
"Белинвестбанк, банкоматы","д. Большой Тростенец, Молодёжная ул., 1",,53.857951,27.689454,банкомат
Белинвестбанк,"Партизанский просп., 149В, этаж -1",,53.862462,27.673259,банкомат
Беларусбанк,"Партизанский просп., 150, корп. 22",,53.858808,27.671624,банкомат
Белагропромбанк,"Партизанский просп., 150А, Центр банковских услуг №564",,53.859807,27.673833,банкомат
Банк ВТБ,"Партизанский просп., 150А, этаж 1",,53.859807,27.673833,банкомат
БСБ Банк,"Партизанский просп., 150А",,53.860246,27.674581,банкомат
Сбер Банк,"Партизанский просп., 150А, этаж 1",,53.859807,27.673833,банкомат
Приорбанк,"Партизанский просп., 150А, этаж 1",,53.860114,27.674038,банкомат
МТБАНК,"Партизанский просп., 150А",,53.859542,27.674013,банкомат
Белгазпромбанк,"Партизанский просп., 150А, этаж 2",,53.860182,27.674089,банкомат
Беларусбанк,"ул. Алеся Бачило, 7, магазин Евроопт",,53.840834,27.702273,банкомат
Приорбанк,"Партизанский просп., 182, этаж 1",,53.849407,27.698731,банкомат
Сбер Банк,"Партизанский просп., 84",,53.871076,27.644248,банкомат
Сбер Банк,"Партизанский просп., 147, станция метро ""Могилевская"" В1",,53.86491,27.666341,банкомат
Беларусбанк,"ул. Алеся Бачило, 32, отдел 511/415",Банк,53.843386,27.696738,отделение банка
МТБАНК,"Партизанский просп., 150А",Банк,53.859604,27.673991,отделение банка
Сбер Банк,"Партизанский просп., 150А, этаж 1",Банк,53.859377,27.673772,отделение банка
Беларусбанк,"ул. Селицкого, 71, отдел №511/420",Банк,53.837756,27.703125,отделение банка
Белгазпромбанк,"Партизанский просп., 150А, этаж 2",Банк,53.860145,27.674023,отделение банка
Беларусбанк,"ул. Уборевича, 72, отдел №511/178",Банк,53.838713,27.650078,отделение банка
Беларусбанк,"ул. Уборевича, 26, этаж 1",Банк,53.845798,27.643231,отделение банка
Приорбанк,"Партизанский просп., 150А",Банк,53.859307,27.675117,отделение банка
БелВЭБ,"Партизанский просп., 150А",Банк,53.859608,27.673991,отделение банка
Банк ВТБ,"Партизанский просп., 150А, этаж 1",Банк,53.859488,27.674865,отделение банка
Приорбанк,"Партизанский просп., 150А, этаж 1",Банк,53.860094,27.673971,отделение банка
